,GAME_ID,TEAM_ID,HOME_TEAM_ID,SEASON,VISITOR_TEAM_ID,PLAYER_NAME,salarios
291,21900859,1610612741,1610612741,2019,1610612760,Thaddeus Young,13015873
292,21900859,1610612741,1610612741,2019,1610612760,Zach LaVine,19046512
293,21900859,1610612741,1610612741,2019,1610612760,Cristiano Felicio,8156500
294,21900859,1610612760,1610612741,2019,1610612760,Steven Adams,25842697
295,21900859,1610612760,1610612741,2019,1610612760,Chris Paul,38328211
296,21900859,1610612760,1610612741,2019,1610612760,Danilo Gallinari,22615559
297,21900860,1610612743,1610612743,2019,1610612765,Will Barton,13017857
298,21900860,1610612743,1610612743,2019,1610612765,Nikola Jokic,26573595
299,21900860,1610612743,1610612743,2019,1610612765,Gary Harris,17839286
300,21900860,1610612743,1610612743,2019,1610612765,Mason Plumlee,14041096
301,21900860,1610612765,1610612743,2019,1610612765,Tony Snell,11392857
302,21900860,1610612765,1610612743,2019,1610612765,Brandon Knight,15643750
303,21900860,1610612765,1610612743,2019,1610612765,Langston Galloway,7333333
304,21900860,1610612743,1610612743,2019,1610612765,Paul Millsap,30500000
305,21900861,1610612747,1610612747,2019,1610612740,LeBron James,37436858
306,21900861,1610612747,1610612747,2019,1610612740,Danny Green,15000000
307,21900861,1610612747,1610612747,2019,1610612740,Avery Bradley,4767000
308,21900861,1610612747,1610612747,2019,1610612740,Kentavious Caldwell-Pope,8000000
309,21900861,1610612747,1610612747,2019,1610612740,Anthony Davis,27093019
310,21900861,1610612740,1610612747,2019,1610612740,Zion Williamson,9757440
311,21900861,1610612740,1610612747,2019,1610612740,Derrick Favors,16000000
312,21900861,1610612740,1610612747,2019,1610612740,Jrue Holiday,26866111
313,21900861,1610612740,1610612747,2019,1610612740,Lonzo Ball,8719320
314,21900861,1610612740,1610612747,2019,1610612740,JJ Redick,12926829
315,21900862,1610612757,1610612757,2019,1610612738,Trevor Ariza,12195122
316,21900862,1610612757,1610612757,2019,1610612738,Hassan Whiteside,27093019
317,21900862,1610612757,1610612757,2019,1610612738,CJ McCollum,27556959
318,21900862,1610612757,1610612757,2019,1610612738,Damian Lillard,29802321
319,21900862,1610612757,1610612757,2019,1610612738,Jusuf Nurkic,12000000
320,21900862,1610612738,1610612757,2019,1610612738,Gordon Hayward,32700690
321,21900862,1610612738,1610612757,2019,1610612738,Jayson Tatum,7830000
322,21900862,1610612738,1610612757,2019,1610612738,Jaylen Brown,6534829
323,21900862,1610612738,1610612757,2019,1610612738,Marcus Smart,12553471
324,21900863,1610612758,1610612744,2019,1610612758,Harrison Barnes,18973214
325,21900863,1610612758,1610612744,2019,1610612758,Cory Joseph,11746032
326,21900863,1610612758,1610612744,2019,1610612758,Kent Bazemore,19269662
327,21900863,1610612758,1610612744,2019,1610612758,Jabari Parker,6500000
328,21900863,1610612744,1610612744,2019,1610612758,Andrew Wiggins,27270000
329,21900863,1610612744,1610612744,2019,1610612758,Draymond Green,18539130
330,21900863,1610612744,1610612744,2019,1610612758,Kevon Looney,4629630
331,21900849,1610612748,1610612739,2019,1610612748,Jimmy Butler,32742000
332,21900849,1610612748,1610612739,2019,1610612748,Goran Dragic,19217900
333,21900849,1610612748,1610612739,2019,1610612748,Andre Iguodala,17185185
334,21900849,1610612748,1610612739,2019,1610612748,Solomon Hill,13248243
335,21900849,1610612739,1610612739,2019,1610612748,Kevin Love,28942830
336,21900849,1610612739,1610612739,2019,1610612748,Andre Drummond,27093019
337,21900849,1610612739,1610612739,2019,1610612748,Tristan Thompson,18539130
338,21900849,1610612739,1610612739,2019,1610612748,Dante Exum,11000000
339,21900850,1610612755,1610612755,2019,1610612737,Tobias Harris,31034483
340,21900850,1610612755,1610612755,2019,1610612737,Al Horford,22558140
341,21900850,1610612755,1610612755,2019,1610612737,Josh Richardson,10125000
342,21900850,1610612737,1610612755,2019,1610612737,De'Andre Hunter,7068360
343,21900850,1610612737,1610612755,2019,1610612737,Jeff Teague,19000000
344,21900850,1610612755,1610612755,2019,1610612737,Joel Embiid,27504630
345,21900850,1610612737,1610612755,2019,1610612737,Dewayne Dedmon,12698413
346,21900851,1610612749,1610612764,2019,1610612749,Giannis Antetokounmpo,25842697
347,21900851,1610612749,1610612764,2019,1610612749,Eric Bledsoe,15625000
348,21900851,1610612749,1610612764,2019,1610612749,Marvin Williams,15006250
349,21900851,1610612749,1610612764,2019,1610612749,George Hill,9206349
350,21900851,1610612764,1610612764,2019,1610612749,Bradley Beal,27093019
351,21900851,1610612764,1610612764,2019,1610612749,Ian Mahinmi,15450051
352,21900851,1610612749,1610612764,2019,1610612749,Khris Middleton,30689655
353,21900852,1610612751,1610612751,2019,1610612753,Joe Harris,7667000
354,21900852,1610612751,1610612751,2019,1610612753,Spencer Dinwiddie,10605600
355,21900852,1610612751,1610612751,2019,1610612753,DeAndre Jordan,9302326
356,21900852,1610612753,1610612751,2019,1610612753,Aaron Gordon,20250000
357,21900852,1610612753,1610612751,2019,1610612753,Nikola Vucevic,22321429
358,21900852,1610612753,1610612751,2019,1610612753,Evan Fournier,17000000
359,21900852,1610612753,1610612751,2019,1610612753,Markelle Fultz,9745200
360,21900852,1610612753,1610612751,2019,1610612753,Terrence Ross,12500000
361,21900853,1610612752,1610612745,2019,1610612752,Maurice Harkless,11511236
362,21900853,1610612752,1610612745,2019,1610612752,Julius Randle,20000000
363,21900853,1610612752,1610612745,2019,1610612752,Taj Gibson,9756098
364,21900853,1610612752,1610612745,2019,1610612752,Bobby Portis,15500000
