GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,HOME_TEAM_WINS,SEASON_ID,TEAM_homeTeam,G_homeTeam,W_homeTeam,L_homeTeam,W_PCT_homeTeam,TEAM_awayTeam,G_awayTeam,W_awayTeam,L_awayTeam,W_PCT_awayTeam,VICTORIA
2019-04-07,21801201,1610612763,1610612742,2018,0,22018,Memphis,79,32,47,0.405,Dallas,79,31,48,0.392,VISITANTE
2019-04-07,21801198,1610612765,1610612766,2018,0,22018,Detroit,79,39,40,0.494,Charlotte,79,37,42,0.46799999999999997,VISITANTE
2019-04-07,21801202,1610612749,1610612737,2018,1,22018,Milwaukee,80,59,21,0.738,Atlanta,80,29,51,0.363,LOCAL
2019-04-07,21801203,1610612738,1610612753,2018,0,22018,Boston,80,48,32,0.6,Orlando,80,40,40,0.5,VISITANTE
2019-04-07,21801204,1610612752,1610612764,2018,1,22018,New York,79,15,64,0.19,Washington,80,32,48,0.4,LOCAL
2019-04-07,21801205,1610612744,1610612746,2018,1,22018,Golden State,79,55,24,0.696,LA Clippers,80,47,33,0.588,LOCAL
2019-04-07,21801206,1610612757,1610612743,2018,1,22018,Portland,79,50,29,0.633,Denver,79,53,26,0.6709999999999999,LOCAL
2019-04-07,21801200,1610612745,1610612756,2018,1,22018,Houston,80,52,28,0.65,Phoenix,80,19,61,0.23800000000000002,LOCAL
2019-04-07,21801208,1610612747,1610612762,2018,1,22018,L.A. Lakers,80,36,44,0.45,Utah,79,49,30,0.62,LOCAL
2019-04-09,21801212,1610612748,1610612755,2018,1,22018,Miami,80,38,42,0.475,Philadelphia,80,50,30,0.625,LOCAL
2019-04-09,21801209,1610612739,1610612766,2018,0,22018,Cleveland,81,19,62,0.235,Charlotte,80,38,42,0.475,VISITANTE
2019-04-09,21801210,1610612765,1610612763,2018,1,22018,Detroit,80,39,41,0.488,Memphis,80,32,48,0.4,LOCAL
2019-04-09,21801211,1610612764,1610612738,2018,0,22018,Washington,81,32,49,0.395,Boston,81,48,33,0.593,VISITANTE
2019-04-09,21801214,1610612750,1610612761,2018,0,22018,Minnesota,80,36,44,0.45,Toronto,81,57,24,0.7040000000000001,VISITANTE
2019-04-09,21801215,1610612740,1610612744,2018,0,22018,New Orleans,81,33,48,0.40700000000000003,Golden State,80,56,24,0.7,VISITANTE
2019-04-09,21801216,1610612742,1610612756,2018,1,22018,Dallas,80,32,48,0.4,Phoenix,81,19,62,0.235,LOCAL
2019-04-09,21801217,1610612762,1610612743,2018,1,22018,Utah,80,49,31,0.613,Denver,80,53,27,0.6629999999999999,LOCAL
2019-04-09,21801218,1610612760,1610612745,2018,1,22018,Oklahoma City,80,47,33,0.588,Houston,81,53,28,0.654,LOCAL
2019-04-09,21801213,1610612741,1610612752,2018,0,22018,Chicago,80,22,58,0.275,New York,80,16,64,0.2,VISITANTE
2019-04-09,21801219,1610612747,1610612757,2018,0,22018,L.A. Lakers,81,37,44,0.457,Portland,80,51,29,0.638,VISITANTE
2019-04-10,21801220,1610612737,1610612754,2018,0,22018,Atlanta,81,29,52,0.358,Indiana,81,47,34,0.58,VISITANTE
2019-04-10,21801221,1610612751,1610612748,2018,1,22018,Brooklyn,81,41,40,0.506,Miami,81,39,42,0.48100000000000004,LOCAL
2019-04-10,21801222,1610612766,1610612753,2018,0,22018,Charlotte,81,39,42,0.48100000000000004,Orlando,81,41,40,0.506,VISITANTE
2019-04-10,21801223,1610612752,1610612765,2018,0,22018,New York,81,17,64,0.21,Detroit,81,40,41,0.494,VISITANTE
2019-04-10,21801224,1610612755,1610612741,2018,1,22018,Philadelphia,81,50,31,0.617,Chicago,81,22,59,0.272,LOCAL
2019-04-10,21801226,1610612749,1610612760,2018,0,22018,Milwaukee,81,60,21,0.741,Oklahoma City,81,48,33,0.593,VISITANTE
2019-04-10,21801227,1610612759,1610612742,2018,1,22018,San Antonio,81,47,34,0.58,Dallas,81,33,48,0.40700000000000003,LOCAL
2019-04-10,21801228,1610612743,1610612750,2018,1,22018,Denver,81,53,28,0.654,Minnesota,81,36,45,0.444,LOCAL
2019-04-10,21801229,1610612746,1610612762,2018,1,22018,LA Clippers,81,47,34,0.58,Utah,81,50,31,0.617,LOCAL
2019-04-10,21801230,1610612757,1610612758,2018,1,22018,Portland,81,52,29,0.642,Sacramento,81,39,42,0.48100000000000004,LOCAL
2019-04-10,21801225,1610612763,1610612744,2018,1,22018,Memphis,81,32,49,0.395,Golden State,81,57,24,0.7040000000000001,LOCAL
2019-04-13,41800151,1610612743,1610612759,2018,0,22018,Denver,82,54,28,0.659,San Antonio,82,48,34,0.585,VISITANTE
2019-04-13,41800141,1610612744,1610612746,2018,1,22018,Golden State,82,57,25,0.695,LA Clippers,82,48,34,0.585,LOCAL
2019-04-13,41800111,1610612761,1610612753,2018,0,22018,Toronto,82,58,24,0.7070000000000001,Orlando,82,42,40,0.512,VISITANTE
2019-04-13,41800121,1610612755,1610612751,2018,0,22018,Philadelphia,82,51,31,0.622,Brooklyn,82,42,40,0.512,VISITANTE
2019-04-14,41800131,1610612738,1610612754,2018,1,22018,Boston,82,49,33,0.598,Indiana,82,48,34,0.585,LOCAL
2019-04-14,41800171,1610612745,1610612762,2018,1,22018,Houston,82,53,29,0.6459999999999999,Utah,82,50,32,0.61,LOCAL
2019-04-14,41800161,1610612757,1610612760,2018,1,22018,Portland,82,53,29,0.6459999999999999,Oklahoma City,82,49,33,0.598,LOCAL
2019-04-14,41800101,1610612749,1610612765,2018,1,22018,Milwaukee,82,60,22,0.732,Detroit,82,41,41,0.5,LOCAL
2019-04-15,41800142,1610612744,1610612746,2018,0,22018,Golden State,82,57,25,0.695,LA Clippers,82,48,34,0.585,VISITANTE
2019-04-15,41800122,1610612755,1610612751,2018,1,22018,Philadelphia,82,51,31,0.622,Brooklyn,82,42,40,0.512,LOCAL
2019-04-16,41800162,1610612757,1610612760,2018,1,22018,Portland,82,53,29,0.6459999999999999,Oklahoma City,82,49,33,0.598,LOCAL
2019-04-16,41800152,1610612743,1610612759,2018,1,22018,Denver,82,54,28,0.659,San Antonio,82,48,34,0.585,LOCAL
2019-04-16,41800112,1610612761,1610612753,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Orlando,82,42,40,0.512,LOCAL
2019-04-17,41800172,1610612745,1610612762,2018,1,22018,Houston,82,53,29,0.6459999999999999,Utah,82,50,32,0.61,LOCAL
2019-04-17,41800102,1610612749,1610612765,2018,1,22018,Milwaukee,82,60,22,0.732,Detroit,82,41,41,0.5,LOCAL
2019-04-17,41800132,1610612738,1610612754,2018,1,22018,Boston,82,49,33,0.598,Indiana,82,48,34,0.585,LOCAL
2019-04-18,41800143,1610612746,1610612744,2018,0,22018,LA Clippers,82,48,34,0.585,Golden State,82,57,25,0.695,VISITANTE
2019-04-18,41800153,1610612759,1610612743,2018,1,22018,San Antonio,82,48,34,0.585,Denver,82,54,28,0.659,LOCAL
2019-04-18,41800123,1610612751,1610612755,2018,0,22018,Brooklyn,82,42,40,0.512,Philadelphia,82,51,31,0.622,VISITANTE
2019-04-19,41800163,1610612760,1610612757,2018,1,22018,Oklahoma City,82,49,33,0.598,Portland,82,53,29,0.6459999999999999,LOCAL
2019-04-19,41800133,1610612754,1610612738,2018,0,22018,Indiana,82,48,34,0.585,Boston,82,49,33,0.598,VISITANTE
2019-04-19,41800113,1610612753,1610612761,2018,0,22018,Orlando,82,42,40,0.512,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-04-20,41800124,1610612751,1610612755,2018,0,22018,Brooklyn,82,42,40,0.512,Philadelphia,82,51,31,0.622,VISITANTE
2019-04-20,41800103,1610612765,1610612749,2018,0,22018,Detroit,82,41,41,0.5,Milwaukee,82,60,22,0.732,VISITANTE
2019-04-20,41800154,1610612759,1610612743,2018,0,22018,San Antonio,82,48,34,0.585,Denver,82,54,28,0.659,VISITANTE
2019-04-20,41800173,1610612762,1610612745,2018,0,22018,Utah,82,50,32,0.61,Houston,82,53,29,0.6459999999999999,VISITANTE
2019-04-21,41800134,1610612754,1610612738,2018,0,22018,Indiana,82,48,34,0.585,Boston,82,49,33,0.598,VISITANTE
2019-04-21,41800164,1610612760,1610612757,2018,0,22018,Oklahoma City,82,49,33,0.598,Portland,82,53,29,0.6459999999999999,VISITANTE
2019-04-21,41800144,1610612746,1610612744,2018,0,22018,LA Clippers,82,48,34,0.585,Golden State,82,57,25,0.695,VISITANTE
2019-04-21,41800114,1610612753,1610612761,2018,0,22018,Orlando,82,42,40,0.512,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-04-22,41800174,1610612762,1610612745,2018,1,22018,Utah,82,50,32,0.61,Houston,82,53,29,0.6459999999999999,LOCAL
2019-04-22,41800104,1610612765,1610612749,2018,0,22018,Detroit,82,41,41,0.5,Milwaukee,82,60,22,0.732,VISITANTE
2019-04-23,41800165,1610612757,1610612760,2018,1,22018,Portland,82,53,29,0.6459999999999999,Oklahoma City,82,49,33,0.598,LOCAL
2019-04-23,41800155,1610612743,1610612759,2018,1,22018,Denver,82,54,28,0.659,San Antonio,82,48,34,0.585,LOCAL
2019-04-23,41800125,1610612755,1610612751,2018,1,22018,Philadelphia,82,51,31,0.622,Brooklyn,82,42,40,0.512,LOCAL
2019-04-23,41800115,1610612761,1610612753,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Orlando,82,42,40,0.512,LOCAL
2019-04-24,41800145,1610612744,1610612746,2018,0,22018,Golden State,82,57,25,0.695,LA Clippers,82,48,34,0.585,VISITANTE
2019-04-24,41800175,1610612745,1610612762,2018,1,22018,Houston,82,53,29,0.6459999999999999,Utah,82,50,32,0.61,LOCAL
2019-04-25,41800156,1610612759,1610612743,2018,1,22018,San Antonio,82,48,34,0.585,Denver,82,54,28,0.659,LOCAL
2019-04-26,41800146,1610612746,1610612744,2018,0,22018,LA Clippers,82,48,34,0.585,Golden State,82,57,25,0.695,VISITANTE
2019-04-27,41800157,1610612743,1610612759,2018,1,22018,Denver,82,54,28,0.659,San Antonio,82,48,34,0.585,LOCAL
2019-04-27,41800211,1610612761,1610612755,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Philadelphia,82,51,31,0.622,LOCAL
2019-04-28,41800201,1610612749,1610612738,2018,0,22018,Milwaukee,82,60,22,0.732,Boston,82,49,33,0.598,VISITANTE
2019-04-28,41800221,1610612744,1610612745,2018,1,22018,Golden State,82,57,25,0.695,Houston,82,53,29,0.6459999999999999,LOCAL
2019-04-29,41800231,1610612743,1610612757,2018,1,22018,Denver,82,54,28,0.659,Portland,82,53,29,0.6459999999999999,LOCAL
2019-04-29,41800212,1610612761,1610612755,2018,0,22018,Toronto,82,58,24,0.7070000000000001,Philadelphia,82,51,31,0.622,VISITANTE
2019-04-30,41800222,1610612744,1610612745,2018,1,22018,Golden State,82,57,25,0.695,Houston,82,53,29,0.6459999999999999,LOCAL
2019-04-30,41800202,1610612749,1610612738,2018,1,22018,Milwaukee,82,60,22,0.732,Boston,82,49,33,0.598,LOCAL
2019-05-01,41800232,1610612743,1610612757,2018,0,22018,Denver,82,54,28,0.659,Portland,82,53,29,0.6459999999999999,VISITANTE
2019-05-02,41800213,1610612755,1610612761,2018,1,22018,Philadelphia,82,51,31,0.622,Toronto,82,58,24,0.7070000000000001,LOCAL
2019-05-03,41800233,1610612757,1610612743,2018,1,22018,Portland,82,53,29,0.6459999999999999,Denver,82,54,28,0.659,LOCAL
2019-05-03,41800203,1610612738,1610612749,2018,0,22018,Boston,82,49,33,0.598,Milwaukee,82,60,22,0.732,VISITANTE
2019-05-04,41800223,1610612745,1610612744,2018,1,22018,Houston,82,53,29,0.6459999999999999,Golden State,82,57,25,0.695,LOCAL
2019-05-05,41800234,1610612757,1610612743,2018,0,22018,Portland,82,53,29,0.6459999999999999,Denver,82,54,28,0.659,VISITANTE
2019-05-05,41800214,1610612755,1610612761,2018,0,22018,Philadelphia,82,51,31,0.622,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-05-06,41800224,1610612745,1610612744,2018,1,22018,Houston,82,53,29,0.6459999999999999,Golden State,82,57,25,0.695,LOCAL
2019-05-06,41800204,1610612738,1610612749,2018,0,22018,Boston,82,49,33,0.598,Milwaukee,82,60,22,0.732,VISITANTE
2019-05-07,41800235,1610612743,1610612757,2018,1,22018,Denver,82,54,28,0.659,Portland,82,53,29,0.6459999999999999,LOCAL
2019-05-07,41800215,1610612761,1610612755,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Philadelphia,82,51,31,0.622,LOCAL
2019-05-08,41800225,1610612744,1610612745,2018,1,22018,Golden State,82,57,25,0.695,Houston,82,53,29,0.6459999999999999,LOCAL
2019-05-08,41800205,1610612749,1610612738,2018,1,22018,Milwaukee,82,60,22,0.732,Boston,82,49,33,0.598,LOCAL
2019-05-09,41800216,1610612755,1610612761,2018,1,22018,Philadelphia,82,51,31,0.622,Toronto,82,58,24,0.7070000000000001,LOCAL
2019-05-09,41800236,1610612757,1610612743,2018,1,22018,Portland,82,53,29,0.6459999999999999,Denver,82,54,28,0.659,LOCAL
2019-05-10,41800226,1610612745,1610612744,2018,0,22018,Houston,82,53,29,0.6459999999999999,Golden State,82,57,25,0.695,VISITANTE
2019-05-12,41800217,1610612761,1610612755,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Philadelphia,82,51,31,0.622,LOCAL
2019-05-12,41800237,1610612743,1610612757,2018,0,22018,Denver,82,54,28,0.659,Portland,82,53,29,0.6459999999999999,VISITANTE
2019-05-14,41800311,1610612744,1610612757,2018,1,22018,Golden State,82,57,25,0.695,Portland,82,53,29,0.6459999999999999,LOCAL
2019-05-15,41800301,1610612749,1610612761,2018,1,22018,Milwaukee,82,60,22,0.732,Toronto,82,58,24,0.7070000000000001,LOCAL
2019-05-16,41800312,1610612744,1610612757,2018,1,22018,Golden State,82,57,25,0.695,Portland,82,53,29,0.6459999999999999,LOCAL
2019-05-17,41800302,1610612749,1610612761,2018,1,22018,Milwaukee,82,60,22,0.732,Toronto,82,58,24,0.7070000000000001,LOCAL
2019-05-18,41800313,1610612757,1610612744,2018,0,22018,Portland,82,53,29,0.6459999999999999,Golden State,82,57,25,0.695,VISITANTE
2019-05-19,41800303,1610612761,1610612749,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Milwaukee,82,60,22,0.732,LOCAL
2019-05-20,41800314,1610612757,1610612744,2018,0,22018,Portland,82,53,29,0.6459999999999999,Golden State,82,57,25,0.695,VISITANTE
2019-05-21,41800304,1610612761,1610612749,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Milwaukee,82,60,22,0.732,LOCAL
2019-05-23,41800305,1610612749,1610612761,2018,0,22018,Milwaukee,82,60,22,0.732,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-05-25,41800306,1610612761,1610612749,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Milwaukee,82,60,22,0.732,LOCAL
2019-05-30,41800401,1610612761,1610612744,2018,1,22018,Toronto,82,58,24,0.7070000000000001,Golden State,82,57,25,0.695,LOCAL
2019-06-02,41800402,1610612761,1610612744,2018,0,22018,Toronto,82,58,24,0.7070000000000001,Golden State,82,57,25,0.695,VISITANTE
2019-06-05,41800403,1610612744,1610612761,2018,0,22018,Golden State,82,57,25,0.695,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-06-07,41800404,1610612744,1610612761,2018,0,22018,Golden State,82,57,25,0.695,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-06-10,41800405,1610612761,1610612744,2018,0,22018,Toronto,82,58,24,0.7070000000000001,Golden State,82,57,25,0.695,VISITANTE
2019-06-13,41800406,1610612744,1610612761,2018,0,22018,Golden State,82,57,25,0.695,Toronto,82,58,24,0.7070000000000001,VISITANTE
2019-10-05,11900005,1610612754,1610612758,2019,1,12019,Indiana,1,1,0,1.0,Sacramento,1,0,1,0.0,LOCAL
2019-10-09,11900029,1610612749,1610612762,2019,1,12019,Milwaukee,1,1,0,1.0,Utah,1,1,0,1.0,LOCAL
2019-10-09,11900028,1610612741,1610612740,2019,0,12019,Chicago,1,0,1,0.0,New Orleans,1,1,0,1.0,VISITANTE
2019-10-09,11900027,1610612766,1610612748,2019,0,12019,Charlotte,1,0,1,0.0,Miami,1,1,0,1.0,VISITANTE
2019-10-09,11900026,1610612737,1610612753,2019,0,12019,Atlanta,1,0,1,0.0,Orlando,2,2,0,1.0,VISITANTE
2019-10-09,11900024,1610612765,1610612742,2019,1,12019,Detroit,1,0,1,0.0,Dallas,1,0,1,0.0,LOCAL
2019-10-10,11900030,1610612745,1610612761,2019,1,12019,Houston,3,2,1,0.667,Toronto,1,1,0,1.0,LOCAL
2019-10-10,11900035,1610612744,1610612750,2019,1,12019,Golden State,1,0,1,0.0,Minnesota,1,0,1,0.0,LOCAL
2019-10-10,11900034,1610612758,1610612756,2019,1,12019,Sacramento,2,0,2,0.0,Phoenix,1,1,0,1.0,LOCAL
2019-10-10,11900031,1610612747,1610612751,2019,0,12019,L.A. Lakers,1,1,0,1.0,Brooklyn,1,1,0,1.0,VISITANTE
2019-10-10,11900036,1610612746,1610612743,2019,0,12019,LA Clippers,2,1,1,0.5,Denver,1,1,0,1.0,VISITANTE
2019-10-11,11900042,1610612740,1610612762,2019,1,12019,New Orleans,2,2,0,1.0,Utah,2,1,1,0.5,LOCAL
2019-10-11,11900041,1610612752,1610612764,2019,0,12019,New York,1,1,0,1.0,Washington,2,1,1,0.5,VISITANTE
2019-10-11,11900040,1610612766,1610612755,2019,0,12019,Charlotte,2,0,2,0.0,Philadelphia,1,1,0,1.0,VISITANTE
2019-10-11,11900039,1610612753,1610612738,2019,0,12019,Orlando,3,3,0,1.0,Boston,1,1,0,1.0,VISITANTE
2019-10-11,11900038,1610612754,1610612741,2019,1,12019,Indiana,2,2,0,1.0,Chicago,2,0,2,0.0,LOCAL
2019-10-11,11900037,1610612765,1610612739,2019,1,12019,Detroit,2,1,1,0.5,Cleveland,1,1,0,1.0,LOCAL
2019-10-11,11900043,1610612742,1610612749,2019,0,12019,Dallas,2,0,2,0.0,Milwaukee,2,2,0,1.0,VISITANTE
2019-10-12,11900045,1610612757,1610612756,2019,0,12019,Portland,2,1,1,0.5,Phoenix,2,1,1,0.5,VISITANTE
2019-10-12,11900044,1610612751,1610612747,2019,1,12019,Brooklyn,2,2,0,1.0,L.A. Lakers,2,1,1,0.5,LOCAL
2019-10-13,11900051,1610612764,1610612749,2019,0,12019,Washington,3,2,1,0.667,Milwaukee,3,3,0,1.0,VISITANTE
2019-10-13,11900050,1610612761,1610612741,2019,0,12019,Toronto,2,1,1,0.5,Chicago,3,0,3,0.0,VISITANTE
2019-10-13,11900049,1610612753,1610612755,2019,0,12019,Orlando,4,3,1,0.75,Philadelphia,2,2,0,1.0,VISITANTE
2019-10-13,11900048,1610612759,1610612740,2019,0,12019,San Antonio,2,0,2,0.0,New Orleans,3,3,0,1.0,VISITANTE
2019-10-13,11900046,1610612738,1610612739,2019,1,12019,Boston,2,2,0,1.0,Cleveland,2,1,1,0.5,LOCAL
2019-10-14,11900054,1610612763,1610612766,2019,0,12019,Memphis,2,2,0,1.0,Charlotte,3,0,3,0.0,VISITANTE
2019-10-14,11900053,1610612748,1610612737,2019,1,12019,Miami,2,2,0,1.0,Atlanta,2,0,2,0.0,LOCAL
2019-10-14,11900057,1610612762,1610612758,2019,0,12019,Utah,3,1,2,0.33299999999999996,Sacramento,3,1,2,0.33299999999999996,VISITANTE
2019-10-14,11900056,1610612756,1610612743,2019,0,12019,Phoenix,3,2,1,0.667,Denver,2,2,0,1.0,VISITANTE
2019-10-14,11900055,1610612742,1610612760,2019,1,12019,Dallas,3,0,3,0.0,Oklahoma City,2,2,0,1.0,LOCAL
2019-10-14,11900058,1610612747,1610612744,2019,1,12019,L.A. Lakers,3,1,2,0.33299999999999996,Golden State,2,1,1,0.5,LOCAL
2019-10-15,11900060,1610612754,1610612750,2019,0,12019,Indiana,3,3,0,1.0,Minnesota,3,1,2,0.33299999999999996,VISITANTE
2019-10-15,11900061,1610612755,1610612765,2019,1,12019,Philadelphia,3,3,0,1.0,Detroit,3,2,1,0.667,LOCAL
2019-10-15,11900059,1610612739,1610612738,2019,0,12019,Cleveland,3,1,2,0.33299999999999996,Boston,3,3,0,1.0,VISITANTE
2019-10-16,11900068,1610612747,1610612744,2019,1,12019,L.A. Lakers,4,2,2,0.5,Golden State,3,1,2,0.33299999999999996,LOCAL
2019-10-16,11900066,1610612762,1610612757,2019,0,12019,Utah,4,1,3,0.25,Portland,3,1,2,0.33299999999999996,VISITANTE
2019-10-16,11900065,1610612760,1610612763,2019,0,12019,Oklahoma City,3,2,1,0.667,Memphis,3,2,1,0.667,VISITANTE
2019-10-16,11900064,1610612745,1610612759,2019,0,12019,Houston,4,3,1,0.75,San Antonio,3,0,3,0.0,VISITANTE
2019-10-16,11900063,1610612752,1610612737,2019,0,12019,New York,2,1,1,0.5,Atlanta,3,0,3,0.0,VISITANTE
2019-10-16,11900062,1610612766,1610612765,2019,0,12019,Charlotte,4,1,3,0.25,Detroit,4,2,2,0.5,VISITANTE
2019-10-17,11900069,1610612753,1610612748,2019,0,12019,Orlando,5,3,2,0.6,Miami,3,3,0,1.0,VISITANTE
2019-10-17,11900070,1610612741,1610612737,2019,1,12019,Chicago,4,1,3,0.25,Atlanta,4,1,3,0.25,LOCAL
2019-10-17,11900072,1610612743,1610612757,2019,1,12019,Denver,3,3,0,1.0,Portland,4,2,2,0.5,LOCAL
2019-10-17,11900071,1610612749,1610612750,2019,1,12019,Milwaukee,4,4,0,1.0,Minnesota,4,2,2,0.5,LOCAL
2019-10-17,11900073,1610612746,1610612742,2019,0,12019,LA Clippers,4,2,2,0.5,Dallas,4,1,3,0.25,VISITANTE
2019-10-18,11900079,1610612744,1610612747,2019,1,12019,Golden State,4,1,3,0.25,L.A. Lakers,5,3,2,0.6,LOCAL
2019-10-18,11900078,1610612759,1610612763,2019,1,12019,San Antonio,4,1,3,0.25,Memphis,4,3,1,0.75,LOCAL
2019-10-18,11900077,1610612752,1610612740,2019,0,12019,New York,3,1,2,0.33299999999999996,New Orleans,4,4,0,1.0,VISITANTE
2019-10-18,11900076,1610612748,1610612745,2019,0,12019,Miami,4,4,0,1.0,Houston,5,3,2,0.6,VISITANTE
2019-10-18,11900075,1610612751,1610612761,2019,0,12019,Brooklyn,3,3,0,1.0,Toronto,3,1,2,0.33299999999999996,VISITANTE
2019-10-18,11900074,1610612755,1610612764,2019,0,12019,Philadelphia,4,4,0,1.0,Washington,4,2,2,0.5,VISITANTE
2019-10-22,21900002,1610612746,1610612747,2019,1,12019,LA Clippers,5,2,3,0.4,L.A. Lakers,6,3,3,0.5,LOCAL
2019-10-22,21900001,1610612761,1610612740,2019,1,12019,Toronto,4,2,2,0.5,New Orleans,5,5,0,1.0,LOCAL
2019-10-24,21900014,1610612765,1610612737,2019,0,22019,Detroit,1,1,0,1.0,Atlanta,0,0,0,0.0,VISITANTE
2019-10-25,21900019,1610612751,1610612752,2019,1,22019,Brooklyn,1,0,1,0.0,New York,1,0,1,0.0,LOCAL
2019-10-25,21900018,1610612766,1610612750,2019,0,22019,Charlotte,1,1,0,1.0,Minnesota,1,1,0,1.0,VISITANTE
2019-10-25,21900020,1610612763,1610612741,2019,0,22019,Memphis,1,0,1,0.0,Chicago,1,0,1,0.0,VISITANTE
2019-10-25,21900017,1610612738,1610612761,2019,1,22019,Boston,1,0,1,0.0,Toronto,1,1,0,1.0,LOCAL
2019-10-25,21900022,1610612760,1610612764,2019,0,22019,Oklahoma City,1,0,1,0.0,Washington,1,0,1,0.0,VISITANTE
2019-10-25,21900023,1610612743,1610612756,2019,1,22019,Denver,1,1,0,1.0,Phoenix,1,1,0,1.0,LOCAL
2019-10-25,21900024,1610612758,1610612757,2019,0,22019,Sacramento,1,0,1,0.0,Portland,1,0,1,0.0,VISITANTE
2019-10-25,21900025,1610612747,1610612762,2019,1,22019,L.A. Lakers,1,0,1,0.0,Utah,1,1,0,1.0,LOCAL
2019-10-25,21900021,1610612740,1610612742,2019,0,22019,New Orleans,1,0,1,0.0,Dallas,1,1,0,1.0,VISITANTE
2019-10-26,21900026,1610612749,1610612748,2019,0,22019,Milwaukee,1,1,0,1.0,Miami,1,1,0,1.0,VISITANTE
2019-10-26,21900028,1610612737,1610612753,2019,1,22019,Atlanta,1,1,0,1.0,Orlando,1,1,0,1.0,LOCAL
2019-10-26,21900029,1610612752,1610612738,2019,0,22019,New York,2,0,2,0.0,Boston,2,1,1,0.5,VISITANTE
2019-10-26,21900027,1610612765,1610612755,2019,0,22019,Detroit,2,1,1,0.5,Philadelphia,1,1,0,1.0,VISITANTE
2019-10-26,21900031,1610612741,1610612761,2019,0,22019,Chicago,2,1,1,0.5,Toronto,2,1,1,0.5,VISITANTE
2019-10-26,21900032,1610612745,1610612740,2019,1,22019,Houston,1,0,1,0.0,New Orleans,2,0,2,0.0,LOCAL
2019-10-26,21900033,1610612759,1610612764,2019,1,22019,San Antonio,1,1,0,1.0,Washington,2,1,1,0.5,LOCAL
2019-10-26,21900034,1610612762,1610612758,2019,1,22019,Utah,2,1,1,0.5,Sacramento,2,0,2,0.0,LOCAL
2019-10-26,21900035,1610612756,1610612746,2019,1,22019,Phoenix,2,1,1,0.5,LA Clippers,2,2,0,1.0,LOCAL
2019-10-26,21900030,1610612739,1610612754,2019,1,22019,Cleveland,1,0,1,0.0,Indiana,1,0,1,0.0,LOCAL
2019-10-27,21900040,1610612747,1610612766,2019,1,22019,L.A. Lakers,2,1,1,0.5,Charlotte,2,1,1,0.5,LOCAL
2019-10-27,21900039,1610612750,1610612748,2019,1,22019,Minnesota,2,2,0,1.0,Miami,2,2,0,1.0,LOCAL
2019-10-27,21900038,1610612742,1610612757,2019,0,22019,Dallas,2,2,0,1.0,Portland,2,1,1,0.5,VISITANTE
2019-10-27,21900037,1610612763,1610612751,2019,1,22019,Memphis,2,0,2,0.0,Brooklyn,2,1,1,0.5,LOCAL
2019-10-27,21900036,1610612760,1610612744,2019,1,22019,Oklahoma City,2,0,2,0.0,Golden State,1,0,1,0.0,LOCAL
2019-10-28,21900041,1610612765,1610612754,2019,1,22019,Detroit,3,1,2,0.33299999999999996,Indiana,2,0,2,0.0,LOCAL
2019-10-28,21900042,1610612752,1610612741,2019,1,22019,New York,3,0,3,0.0,Chicago,3,1,2,0.33299999999999996,LOCAL
2019-10-28,21900043,1610612737,1610612755,2019,0,22019,Atlanta,2,2,0,1.0,Philadelphia,2,2,0,1.0,VISITANTE
2019-10-28,21900044,1610612761,1610612753,2019,1,22019,Toronto,3,2,1,0.667,Orlando,2,1,1,0.5,LOCAL
2019-10-28,21900047,1610612740,1610612744,2019,0,22019,New Orleans,3,0,3,0.0,Golden State,2,0,2,0.0,VISITANTE
2019-10-28,21900046,1610612749,1610612739,2019,1,22019,Milwaukee,2,1,1,0.5,Cleveland,2,1,1,0.5,LOCAL
2019-10-28,21900051,1610612746,1610612766,2019,1,22019,LA Clippers,3,2,1,0.667,Charlotte,3,1,2,0.33299999999999996,LOCAL
2019-10-28,21900050,1610612758,1610612743,2019,0,22019,Sacramento,3,0,3,0.0,Denver,2,2,0,1.0,VISITANTE
2019-10-28,21900045,1610612745,1610612760,2019,1,22019,Houston,2,1,1,0.5,Oklahoma City,3,1,2,0.33299999999999996,LOCAL
2019-10-28,21900048,1610612759,1610612757,2019,1,22019,San Antonio,2,2,0,1.0,Portland,3,2,1,0.667,LOCAL
2019-10-28,21900049,1610612756,1610612762,2019,0,22019,Phoenix,3,2,1,0.667,Utah,3,2,1,0.667,VISITANTE
2019-10-29,21900054,1610612747,1610612763,2019,1,22019,L.A. Lakers,3,2,1,0.667,Memphis,3,1,2,0.33299999999999996,LOCAL
